TIME_PERIOD#es,TIME_PERIOD_CODE,SEXO#es,SEXO_CODE,TERRITORIO#es,TERRITORIO_CODE,ACTIVIDAD_ECONOMICA#es,ACTIVIDAD_ECONOMICA_CODE,OBS_VALUE,NOTAS_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#es,ESTADO_OBSERVACION#es
2021 Primer trimestre,2021-Q1,Hombres,M,El Rosario,38032,Dato desconocido,_U,105,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,El Rosario,38032,Dato desconocido,_U,118,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,El Rosario,38032,Dato desconocido,_U,98,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,El Rosario,38032,Dato desconocido,_U,111,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,El Rosario,38032,Dato desconocido,_U,87,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,El Rosario,38032,Dato desconocido,_U,110,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,El Rosario,38032,Dato desconocido,_U,64,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,El Rosario,38032,Dato desconocido,_U,108,,,
2020 Primer trimestre,2020-Q1,Hombres,M,El Rosario,38032,Dato desconocido,_U,54,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,El Rosario,38032,Dato desconocido,_U,97,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,El Rosario,38032,Dato desconocido,_U,62,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,El Rosario,38032,Dato desconocido,_U,82,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,El Rosario,38032,Dato desconocido,_U,63,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,El Rosario,38032,Dato desconocido,_U,84,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,El Rosario,38032,Dato desconocido,_U,69,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,El Rosario,38032,Dato desconocido,_U,90,,,
2019 Primer trimestre,2019-Q1,Hombres,M,El Rosario,38032,Dato desconocido,_U,71,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,El Rosario,38032,Dato desconocido,_U,90,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,El Rosario,38032,Construcción,A4_03,104,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,El Rosario,38032,Construcción,A4_03,19,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,El Rosario,38032,Construcción,A4_03,104,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,El Rosario,38032,Construcción,A4_03,22,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,El Rosario,38032,Construcción,A4_03,134,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,El Rosario,38032,Construcción,A4_03,26,,,
2021 Primer trimestre,2021-Q1,Hombres,M,El Rosario,38032,Construcción,A4_03,138,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,El Rosario,38032,Construcción,A4_03,25,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,El Rosario,38032,Construcción,A4_03,147,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,El Rosario,38032,Construcción,A4_03,24,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,El Rosario,38032,Construcción,A4_03,134,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,El Rosario,38032,Construcción,A4_03,21,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,El Rosario,38032,Construcción,A4_03,131,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,El Rosario,38032,Construcción,A4_03,20,,,
2020 Primer trimestre,2020-Q1,Hombres,M,El Rosario,38032,Construcción,A4_03,140,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,El Rosario,38032,Construcción,A4_03,18,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,El Rosario,38032,Construcción,A4_03,120,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,El Rosario,38032,Construcción,A4_03,22,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,El Rosario,38032,Construcción,A4_03,125,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,El Rosario,38032,Construcción,A4_03,20,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,El Rosario,38032,Construcción,A4_03,126,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,El Rosario,38032,Construcción,A4_03,19,,,
2019 Primer trimestre,2019-Q1,Hombres,M,El Rosario,38032,Construcción,A4_03,129,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,El Rosario,38032,Construcción,A4_03,19,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,El Rosario,38032,Total,_T,623,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,El Rosario,38032,Total,_T,755,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,El Rosario,38032,Total,_T,651,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,El Rosario,38032,Total,_T,820,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,El Rosario,38032,Total,_T,881,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,El Rosario,38032,Total,_T,970,,,
2021 Primer trimestre,2021-Q1,Hombres,M,El Rosario,38032,Total,_T,865,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,El Rosario,38032,Total,_T,947,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,El Rosario,38032,Total,_T,840,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,El Rosario,38032,Total,_T,905,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,El Rosario,38032,Total,_T,810,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,El Rosario,38032,Total,_T,868,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,El Rosario,38032,Total,_T,779,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,El Rosario,38032,Total,_T,932,,,
2020 Primer trimestre,2020-Q1,Hombres,M,El Rosario,38032,Total,_T,740,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,El Rosario,38032,Total,_T,879,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,El Rosario,38032,Total,_T,663,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,El Rosario,38032,Total,_T,788,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,El Rosario,38032,Total,_T,682,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,El Rosario,38032,Total,_T,803,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,El Rosario,38032,Total,_T,646,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,El Rosario,38032,Total,_T,770,,,
2019 Primer trimestre,2019-Q1,Hombres,M,El Rosario,38032,Total,_T,676,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,El Rosario,38032,Total,_T,785,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,San Juan de la Rambla,38034,Servicios,A4_04,115,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,San Juan de la Rambla,38034,Servicios,A4_04,228,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,San Juan de la Rambla,38034,Servicios,A4_04,115,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,San Juan de la Rambla,38034,Servicios,A4_04,241,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,San Juan de la Rambla,38034,Servicios,A4_04,141,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,San Juan de la Rambla,38034,Servicios,A4_04,283,,,
2021 Primer trimestre,2021-Q1,Hombres,M,San Juan de la Rambla,38034,Servicios,A4_04,166,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,San Juan de la Rambla,38034,Servicios,A4_04,299,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,San Juan de la Rambla,38034,Servicios,A4_04,150,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,San Juan de la Rambla,38034,Servicios,A4_04,271,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,San Juan de la Rambla,38034,Servicios,A4_04,141,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,San Juan de la Rambla,38034,Servicios,A4_04,258,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,San Juan de la Rambla,38034,Servicios,A4_04,140,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,San Juan de la Rambla,38034,Servicios,A4_04,268,,,
2020 Primer trimestre,2020-Q1,Hombres,M,San Juan de la Rambla,38034,Servicios,A4_04,144,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,San Juan de la Rambla,38034,Servicios,A4_04,271,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,San Juan de la Rambla,38034,Servicios,A4_04,126,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,San Juan de la Rambla,38034,Servicios,A4_04,258,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,San Juan de la Rambla,38034,Servicios,A4_04,119,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,San Juan de la Rambla,38034,Servicios,A4_04,253,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,San Juan de la Rambla,38034,Servicios,A4_04,97,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,San Juan de la Rambla,38034,Servicios,A4_04,242,,,
2019 Primer trimestre,2019-Q1,Hombres,M,San Juan de la Rambla,38034,Servicios,A4_04,123,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,San Juan de la Rambla,38034,Servicios,A4_04,255,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,San Juan de la Rambla,38034,"Agricultura, ganadería, silvicultura y pesca",A4_01,8,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,San Juan de la Rambla,38034,"Agricultura, ganadería, silvicultura y pesca",A4_01,9,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,San Juan de la Rambla,38034,"Agricultura, ganadería, silvicultura y pesca",A4_01,8,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,San Juan de la Rambla,38034,"Agricultura, ganadería, silvicultura y pesca",A4_01,12,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,San Juan de la Rambla,38034,"Agricultura, ganadería, silvicultura y pesca",A4_01,14,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,San Juan de la Rambla,38034,"Agricultura, ganadería, silvicultura y pesca",A4_01,12,,,
2021 Primer trimestre,2021-Q1,Hombres,M,San Juan de la Rambla,38034,"Agricultura, ganadería, silvicultura y pesca",A4_01,19,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,San Juan de la Rambla,38034,"Agricultura, ganadería, silvicultura y pesca",A4_01,12,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,San Juan de la Rambla,38034,"Agricultura, ganadería, silvicultura y pesca",A4_01,24,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,San Juan de la Rambla,38034,"Agricultura, ganadería, silvicultura y pesca",A4_01,13,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,San Juan de la Rambla,38034,"Agricultura, ganadería, silvicultura y pesca",A4_01,18,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,San Juan de la Rambla,38034,"Agricultura, ganadería, silvicultura y pesca",A4_01,17,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,San Juan de la Rambla,38034,"Agricultura, ganadería, silvicultura y pesca",A4_01,21,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,San Juan de la Rambla,38034,"Agricultura, ganadería, silvicultura y pesca",A4_01,12,,,
2020 Primer trimestre,2020-Q1,Hombres,M,San Juan de la Rambla,38034,"Agricultura, ganadería, silvicultura y pesca",A4_01,19,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,San Juan de la Rambla,38034,"Agricultura, ganadería, silvicultura y pesca",A4_01,9,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,San Juan de la Rambla,38034,"Agricultura, ganadería, silvicultura y pesca",A4_01,11,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,San Juan de la Rambla,38034,"Agricultura, ganadería, silvicultura y pesca",A4_01,7,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,San Juan de la Rambla,38034,"Agricultura, ganadería, silvicultura y pesca",A4_01,3,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,San Juan de la Rambla,38034,"Agricultura, ganadería, silvicultura y pesca",A4_01,5,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,San Juan de la Rambla,38034,"Agricultura, ganadería, silvicultura y pesca",A4_01,5,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,San Juan de la Rambla,38034,"Agricultura, ganadería, silvicultura y pesca",A4_01,7,,,
2019 Primer trimestre,2019-Q1,Hombres,M,San Juan de la Rambla,38034,"Agricultura, ganadería, silvicultura y pesca",A4_01,8,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,San Juan de la Rambla,38034,"Agricultura, ganadería, silvicultura y pesca",A4_01,7,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,San Juan de la Rambla,38034,Industria,A4_02,13,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,San Juan de la Rambla,38034,Industria,A4_02,6,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,San Juan de la Rambla,38034,Industria,A4_02,14,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,San Juan de la Rambla,38034,Industria,A4_02,5,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,San Juan de la Rambla,38034,Industria,A4_02,16,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,San Juan de la Rambla,38034,Industria,A4_02,10,,,
2021 Primer trimestre,2021-Q1,Hombres,M,San Juan de la Rambla,38034,Industria,A4_02,19,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,San Juan de la Rambla,38034,Industria,A4_02,12,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,San Juan de la Rambla,38034,Industria,A4_02,21,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,San Juan de la Rambla,38034,Industria,A4_02,11,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,San Juan de la Rambla,38034,Industria,A4_02,18,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,San Juan de la Rambla,38034,Industria,A4_02,11,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,San Juan de la Rambla,38034,Industria,A4_02,21,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,San Juan de la Rambla,38034,Industria,A4_02,10,,,
2020 Primer trimestre,2020-Q1,Hombres,M,San Juan de la Rambla,38034,Industria,A4_02,21,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,San Juan de la Rambla,38034,Industria,A4_02,10,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,San Juan de la Rambla,38034,Industria,A4_02,16,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,San Juan de la Rambla,38034,Industria,A4_02,5,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,San Juan de la Rambla,38034,Industria,A4_02,18,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,San Juan de la Rambla,38034,Industria,A4_02,6,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,San Juan de la Rambla,38034,Industria,A4_02,17,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,San Juan de la Rambla,38034,Industria,A4_02,4,,,
2019 Primer trimestre,2019-Q1,Hombres,M,San Juan de la Rambla,38034,Industria,A4_02,13,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,San Juan de la Rambla,38034,Industria,A4_02,4,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,San Juan de la Rambla,38034,Dato desconocido,_U,28,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,San Juan de la Rambla,38034,Dato desconocido,_U,31,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,San Juan de la Rambla,38034,Dato desconocido,_U,23,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,San Juan de la Rambla,38034,Dato desconocido,_U,29,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,San Juan de la Rambla,38034,Dato desconocido,_U,31,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,San Juan de la Rambla,38034,Dato desconocido,_U,41,,,
2021 Primer trimestre,2021-Q1,Hombres,M,San Juan de la Rambla,38034,Dato desconocido,_U,30,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,San Juan de la Rambla,38034,Dato desconocido,_U,42,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,San Juan de la Rambla,38034,Dato desconocido,_U,27,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,San Juan de la Rambla,38034,Dato desconocido,_U,41,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,San Juan de la Rambla,38034,Dato desconocido,_U,26,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,San Juan de la Rambla,38034,Dato desconocido,_U,38,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,San Juan de la Rambla,38034,Dato desconocido,_U,28,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,San Juan de la Rambla,38034,Dato desconocido,_U,25,,,
2020 Primer trimestre,2020-Q1,Hombres,M,San Juan de la Rambla,38034,Dato desconocido,_U,23,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,San Juan de la Rambla,38034,Dato desconocido,_U,23,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,San Juan de la Rambla,38034,Dato desconocido,_U,24,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,San Juan de la Rambla,38034,Dato desconocido,_U,29,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,San Juan de la Rambla,38034,Dato desconocido,_U,29,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,San Juan de la Rambla,38034,Dato desconocido,_U,34,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,San Juan de la Rambla,38034,Dato desconocido,_U,22,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,San Juan de la Rambla,38034,Dato desconocido,_U,28,,,
2019 Primer trimestre,2019-Q1,Hombres,M,San Juan de la Rambla,38034,Dato desconocido,_U,26,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,San Juan de la Rambla,38034,Dato desconocido,_U,34,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,San Juan de la Rambla,38034,Construcción,A4_03,71,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,San Juan de la Rambla,38034,Construcción,A4_03,5,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,San Juan de la Rambla,38034,Construcción,A4_03,65,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,San Juan de la Rambla,38034,Construcción,A4_03,6,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,San Juan de la Rambla,38034,Construcción,A4_03,81,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,San Juan de la Rambla,38034,Construcción,A4_03,8,,,
2021 Primer trimestre,2021-Q1,Hombres,M,San Juan de la Rambla,38034,Construcción,A4_03,76,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,San Juan de la Rambla,38034,Construcción,A4_03,10,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,San Juan de la Rambla,38034,Construcción,A4_03,76,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,San Juan de la Rambla,38034,Construcción,A4_03,9,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,San Juan de la Rambla,38034,Construcción,A4_03,72,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,San Juan de la Rambla,38034,Construcción,A4_03,10,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,San Juan de la Rambla,38034,Construcción,A4_03,70,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,San Juan de la Rambla,38034,Construcción,A4_03,9,,,
2020 Primer trimestre,2020-Q1,Hombres,M,San Juan de la Rambla,38034,Construcción,A4_03,95,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,San Juan de la Rambla,38034,Construcción,A4_03,9,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,San Juan de la Rambla,38034,Construcción,A4_03,72,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,San Juan de la Rambla,38034,Construcción,A4_03,7,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,San Juan de la Rambla,38034,Construcción,A4_03,72,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,San Juan de la Rambla,38034,Construcción,A4_03,6,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,San Juan de la Rambla,38034,Construcción,A4_03,72,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,San Juan de la Rambla,38034,Construcción,A4_03,6,,,
2019 Primer trimestre,2019-Q1,Hombres,M,San Juan de la Rambla,38034,Construcción,A4_03,79,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,San Juan de la Rambla,38034,Construcción,A4_03,6,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,San Juan de la Rambla,38034,Total,_T,235,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,San Juan de la Rambla,38034,Total,_T,279,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,San Juan de la Rambla,38034,Total,_T,225,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,San Juan de la Rambla,38034,Total,_T,293,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,San Juan de la Rambla,38034,Total,_T,283,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,San Juan de la Rambla,38034,Total,_T,354,,,
2021 Primer trimestre,2021-Q1,Hombres,M,San Juan de la Rambla,38034,Total,_T,310,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,San Juan de la Rambla,38034,Total,_T,375,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,San Juan de la Rambla,38034,Total,_T,298,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,San Juan de la Rambla,38034,Total,_T,345,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,San Juan de la Rambla,38034,Total,_T,275,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,San Juan de la Rambla,38034,Total,_T,334,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,San Juan de la Rambla,38034,Total,_T,280,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,San Juan de la Rambla,38034,Total,_T,324,,,
2020 Primer trimestre,2020-Q1,Hombres,M,San Juan de la Rambla,38034,Total,_T,302,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,San Juan de la Rambla,38034,Total,_T,322,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,San Juan de la Rambla,38034,Total,_T,249,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,San Juan de la Rambla,38034,Total,_T,306,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,San Juan de la Rambla,38034,Total,_T,241,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,San Juan de la Rambla,38034,Total,_T,304,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,San Juan de la Rambla,38034,Total,_T,213,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,San Juan de la Rambla,38034,Total,_T,287,,,
2019 Primer trimestre,2019-Q1,Hombres,M,San Juan de la Rambla,38034,Total,_T,249,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,San Juan de la Rambla,38034,Total,_T,306,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,San Miguel de Abona,38035,Servicios,A4_04,416,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,San Miguel de Abona,38035,Servicios,A4_04,802,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,San Miguel de Abona,38035,Servicios,A4_04,475,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,San Miguel de Abona,38035,Servicios,A4_04,927,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,San Miguel de Abona,38035,Servicios,A4_04,798,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,San Miguel de Abona,38035,Servicios,A4_04,1269,,,
2021 Primer trimestre,2021-Q1,Hombres,M,San Miguel de Abona,38035,Servicios,A4_04,865,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,San Miguel de Abona,38035,Servicios,A4_04,1282,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,San Miguel de Abona,38035,Servicios,A4_04,806,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,San Miguel de Abona,38035,Servicios,A4_04,1184,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,San Miguel de Abona,38035,Servicios,A4_04,747,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,San Miguel de Abona,38035,Servicios,A4_04,1122,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,San Miguel de Abona,38035,Servicios,A4_04,784,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,San Miguel de Abona,38035,Servicios,A4_04,1179,,,
2020 Primer trimestre,2020-Q1,Hombres,M,San Miguel de Abona,38035,Servicios,A4_04,561,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,San Miguel de Abona,38035,Servicios,A4_04,924,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,San Miguel de Abona,38035,Servicios,A4_04,460,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,San Miguel de Abona,38035,Servicios,A4_04,761,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,San Miguel de Abona,38035,Servicios,A4_04,407,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,San Miguel de Abona,38035,Servicios,A4_04,722,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,San Miguel de Abona,38035,Servicios,A4_04,398,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,San Miguel de Abona,38035,Servicios,A4_04,736,,,
2019 Primer trimestre,2019-Q1,Hombres,M,San Miguel de Abona,38035,Servicios,A4_04,399,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,San Miguel de Abona,38035,Servicios,A4_04,719,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,San Miguel de Abona,38035,"Agricultura, ganadería, silvicultura y pesca",A4_01,16,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,San Miguel de Abona,38035,"Agricultura, ganadería, silvicultura y pesca",A4_01,15,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,San Miguel de Abona,38035,"Agricultura, ganadería, silvicultura y pesca",A4_01,24,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,San Miguel de Abona,38035,"Agricultura, ganadería, silvicultura y pesca",A4_01,19,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,San Miguel de Abona,38035,"Agricultura, ganadería, silvicultura y pesca",A4_01,26,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,San Miguel de Abona,38035,"Agricultura, ganadería, silvicultura y pesca",A4_01,25,,,
2021 Primer trimestre,2021-Q1,Hombres,M,San Miguel de Abona,38035,"Agricultura, ganadería, silvicultura y pesca",A4_01,34,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,San Miguel de Abona,38035,"Agricultura, ganadería, silvicultura y pesca",A4_01,29,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,San Miguel de Abona,38035,"Agricultura, ganadería, silvicultura y pesca",A4_01,34,,,
