,Municipio,Año,Sexo,Tipo,Defunciones
617,        Tazacorte,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"128,04"
618,        Tijarafe,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"232,74"
619,        Villa de Mazo,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"245,20"
620,        Frontera,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"236,29"
621,        Valverde,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"156,99"
622,      Pinar de El Hierro (El),2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,....
624,        Agulo,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"181,16"
625,        Alajeró,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"187,79"
626,        Hermigua,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"107,76"
627,        San Sebastián de La Gomera,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"195,48"
628,        Valle Gran Rey,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"171,75"
630,        Barlovento,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"722,39"
631,        Breña Alta,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"198,02"
632,        Breña Baja,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"172,47"
633,        Fuencaliente,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"577,37"
634,        Garafía,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"336,70"
635,        Llanos de Aridane (Los),2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"290,29"
636,        Paso (El),2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"157,85"
637,        Puntagorda,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"366,64"
638,        Puntallana,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"238,28"
640,        Santa Cruz de La Palma,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"342,60"
641,        Tazacorte,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"298,76"
642,        Tijarafe,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"77,94"
643,        Villa de Mazo,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"286,06"
644,        Frontera,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"337,67"
645,        Valverde,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"316,46"
646,      Pinar de El Hierro (El),2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"202,02"
648,        Agulo,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"0,00"
649,        Alajeró,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"92,68"
650,        Hermigua,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"216,68"
651,        San Sebastián de La Gomera,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"107,43"
652,        Valle Gran Rey,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"83,93"
653,        Vallehermoso,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"198,94"
654,        Barlovento,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"0,00"
655,        Breña Alta,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"56,93"
656,        Breña Baja,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"134,86"
657,        Fuencaliente,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"0,00"
658,        Garafía,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"105,93"
659,        Llanos de Aridane (Los),2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"140,52"
660,        Paso (El),2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"179,07"
661,        Puntagorda,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"174,37"
662,        Puntallana,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"78,37"
663,        San Andrés y Sauces,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"0,00"
665,        Tazacorte,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"85,98"
666,        Tijarafe,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"0,00"
667,        Villa de Mazo,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"80,94"
668,        Frontera,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"139,34"
669,        Valverde,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"39,14"
670,      Pinar de El Hierro (El),2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"97,47"
672,        Agulo,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,....
673,        Alajeró,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,....
674,        Hermigua,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"0,00"
675,        San Sebastián de La Gomera,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"86,10"
676,        Valle Gran Rey,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"169,06"
677,        Vallehermoso,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"132,80"
678,        Barlovento,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"204,92"
679,        Breña Alta,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"113,64"
680,        Breña Baja,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"33,91"
681,        Fuencaliente,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"113,64"
682,        Garafía,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"325,03"
683,        Llanos de Aridane (Los),2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"89,68"
684,        Paso (El),2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"52,11"
685,        Puntagorda,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,....
686,        Puntallana,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"78,13"
687,        San Andrés y Sauces,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"95,42"
688,        Santa Cruz de La Palma,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"106,58"
689,        Tazacorte,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"42,68"
690,        Tijarafe,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"155,16"
691,        Villa de Mazo,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"40,87"
692,        Frontera,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"94,52"
693,        Valverde,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"78,49"
694,      Pinar de El Hierro (El),2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,....
696,        Agulo,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"181,16"
697,        Alajeró,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"93,90"
698,        Hermigua,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"323,28"
700,        Valle Gran Rey,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"85,87"
701,        Vallehermoso,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"400,27"
702,        Barlovento,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"206,40"
704,        Breña Baja,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"34,49"
705,        Fuencaliente,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"115,47"
706,        Garafía,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"112,23"
707,        Llanos de Aridane (Los),2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"50,05"
708,        Paso (El),2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"52,62"
709,        Puntagorda,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"91,66"
710,        Puntallana,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"79,43"
711,        San Andrés y Sauces,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"288,18"
712,        Santa Cruz de La Palma,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"131,77"
713,        Tazacorte,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"128,04"
714,        Tijarafe,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"77,94"
715,        Villa de Mazo,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"40,87"
716,        Frontera,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"144,72"
717,        Valverde,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"118,67"
718,      Pinar de El Hierro (El),2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"101,01"
720,        Agulo,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
721,        Alajeró,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
722,        Hermigua,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"216,68"
723,        San Sebastián de La Gomera,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"64,46"
724,        Valle Gran Rey,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"83,93"
725,        Vallehermoso,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"66,31"
726,        Barlovento,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
727,        Breña Alta,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"56,93"
728,        Breña Baja,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
729,        Fuencaliente,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"111,61"
730,        Garafía,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"105,93"
731,        Llanos de Aridane (Los),2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"40,15"
732,        Paso (El),2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"51,16"
733,        Puntagorda,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
736,        Santa Cruz de La Palma,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"54,03"
737,        Tazacorte,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"128,98"
738,        Tijarafe,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
739,        Villa de Mazo,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"121,41"
740,        Frontera,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
741,        Valverde,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"78,28"
742,      Pinar de El Hierro (El),2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
744,        Agulo,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,....
745,        Alajeró,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,....
746,        Hermigua,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"109,53"
747,        San Sebastián de La Gomera,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"21,52"
748,        Valle Gran Rey,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"42,27"
749,        Vallehermoso,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"66,40"
750,        Barlovento,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"204,92"
751,        Breña Alta,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"85,23"
752,        Breña Baja,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"33,91"
753,        Fuencaliente,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
754,        Garafía,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"108,34"
755,        Llanos de Aridane (Los),2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"9,96"
756,        Paso (El),2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"130,28"
757,        Puntagorda,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,....
758,        Puntallana,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"78,13"
759,        San Andrés y Sauces,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"47,71"
760,        Santa Cruz de La Palma,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"66,61"
761,        Tazacorte,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"42,68"
762,        Tijarafe,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"77,58"
763,        Villa de Mazo,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"204,33"
764,        Frontera,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"94,52"
765,        Valverde,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
766,      Pinar de El Hierro (El),2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,....
768,        Agulo,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"181,16"
770,        Hermigua,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
771,        San Sebastián de La Gomera,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"43,44"
772,        Valle Gran Rey,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"85,87"
773,        Vallehermoso,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"66,71"
774,        Barlovento,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
775,        Breña Alta,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"84,87"
776,        Breña Baja,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
777,        Fuencaliente,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"115,47"
778,        Garafía,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
779,        Llanos de Aridane (Los),2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"20,02"
780,        Paso (El),2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"52,62"
781,        Puntagorda,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
782,        Puntallana,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"238,28"
783,        San Andrés y Sauces,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"144,09"
784,        Santa Cruz de La Palma,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
785,        Tazacorte,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
786,        Tijarafe,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
787,        Villa de Mazo,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"81,73"
788,        Frontera,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"96,48"
789,        Valverde,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"39,56"
790,      Pinar de El Hierro (El),2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
792,        Agulo,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
793,        Alajeró,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
794,        Hermigua,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
795,        San Sebastián de La Gomera,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"21,49"
796,        Valle Gran Rey,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
797,        Vallehermoso,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
798,        Barlovento,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
800,        Breña Baja,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
801,        Fuencaliente,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
802,        Garafía,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
803,        Llanos de Aridane (Los),2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
805,        Puntagorda,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
806,        Puntallana,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
807,        San Andrés y Sauces,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
808,        Santa Cruz de La Palma,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
809,        Tazacorte,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
810,        Tijarafe,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
811,        Villa de Mazo,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
812,        Frontera,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"46,45"
813,        Valverde,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"39,14"
814,      Pinar de El Hierro (El),2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
816,        Agulo,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,....
817,        Alajeró,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,....
818,        Hermigua,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
819,        San Sebastián de La Gomera,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
820,        Valle Gran Rey,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
821,        Vallehermoso,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
822,        Barlovento,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
823,        Breña Alta,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
824,        Breña Baja,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
825,        Fuencaliente,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
826,        Garafía,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
827,        Llanos de Aridane (Los),2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
828,        Paso (El),2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
829,        Puntagorda,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,....
830,        Puntallana,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
832,        Santa Cruz de La Palma,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
833,        Tazacorte,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
834,        Tijarafe,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
835,        Villa de Mazo,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
836,        Frontera,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
837,        Valverde,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
838,      Pinar de El Hierro (El),2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,....
840,        Agulo,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
841,        Alajeró,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
842,        Hermigua,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
843,        San Sebastián de La Gomera,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"21,72"
844,        Valle Gran Rey,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
845,        Vallehermoso,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
846,        Barlovento,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
847,        Breña Alta,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
848,        Breña Baja,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
849,        Fuencaliente,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
850,        Garafía,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"112,23"
851,        Llanos de Aridane (Los),2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
852,        Paso (El),2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
853,        Puntagorda,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
854,        Puntallana,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
855,        San Andrés y Sauces,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"48,03"
856,        Santa Cruz de La Palma,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"26,35"
857,        Tazacorte,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
858,        Tijarafe,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
859,        Villa de Mazo,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
860,        Frontera,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
861,        Valverde,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
862,      Pinar de El Hierro (El),2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
864,        Agulo,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
865,        Alajeró,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
866,        Hermigua,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
867,        San Sebastián de La Gomera,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
868,        Valle Gran Rey,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
869,        Vallehermoso,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
870,        Barlovento,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
871,        Breña Alta,2021,Hombres,XIII. ARTROPATÍAS,"28,47"
872,        Breña Baja,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
873,        Fuencaliente,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
875,        Llanos de Aridane (Los),2021,Hombres,XIII. ARTROPATÍAS,"20,07"
876,        Paso (El),2021,Hombres,XIII. ARTROPATÍAS,"0,00"
877,        Puntagorda,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
878,        Puntallana,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
879,        San Andrés y Sauces,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
880,        Santa Cruz de La Palma,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
881,        Tazacorte,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
882,        Tijarafe,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
883,        Villa de Mazo,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
